IP_Karel,3,2728,7200,2728,7200
0,52,7
0,56,1
0,73,3
0,75,11
0,135,13
0,144,9
0,212,5
1,81,4
1,84,0
1,87,11
1,88,7
1,89,13
1,189,2
1,198,9
2,3,5
2,76,13
2,83,9
2,170,7
2,174,0
2,187,2
2,195,11
3,2,8
3,83,11
3,86,4
3,150,6
3,153,13
3,169,0
3,172,2
4,23,0
4,46,6
4,47,13
4,60,2
4,174,4
4,176,9
4,179,11
5,112,13
5,113,3
5,114,9
5,116,5
5,117,11
5,172,0
5,177,7
6,21,1
6,39,5
6,45,10
6,120,8
6,125,12
6,126,7
6,130,3
7,8,1
7,13,3
7,15,10
7,61,9
7,62,12
7,63,5
7,141,7
8,7,11
8,13,7
8,59,2
8,60,4
8,61,13
8,141,9
8,173,0
9,10,1
9,25,8
9,121,3
9,125,10
9,129,12
9,152,6
9,175,5
10,9,9
10,25,7
10,29,11
10,92,13
10,95,5
10,129,3
10,152,0
11,12,3
11,14,1
11,115,7
11,181,13
11,182,5
11,183,9
11,209,11
12,37,2
12,115,5
12,176,0
12,180,13
12,182,7
12,183,11
12,184,9
13,7,8
13,59,10
13,63,0
13,141,13
13,174,6
13,176,2
13,178,4
14,12,6
14,112,9
14,115,0
14,178,2
14,179,4
14,182,11
14,197,13
15,7,2
15,61,0
15,63,7
15,180,4
15,184,11
15,185,9
15,186,13
16,20,7
16,55,11
16,77,13
16,96,3
16,135,9
16,180,0
16,187,5
17,0,6
17,139,8
17,143,10
17,171,12
17,177,1
17,185,5
17,190,3
18,142,10
18,145,8
18,146,1
18,166,7
18,175,12
18,190,5
18,192,3
19,2,12
19,79,2
19,82,1
19,147,4
19,150,10
19,173,8
19,176,6
20,53,10
20,54,1
20,55,3
20,127,5
20,135,6
20,137,8
20,156,12
21,6,9
21,36,11
21,45,0
21,120,2
21,122,13
21,123,4
21,180,6
22,112,5
22,114,7
22,181,0
22,186,2
22,187,11
22,192,9
22,209,13
23,4,8
23,30,10
23,46,4
23,47,2
23,60,12
23,183,6
23,191,1
24,48,10
24,49,1
24,57,2
24,59,6
24,65,4
24,175,8
24,191,12
25,9,0
25,10,2
25,41,11
25,129,9
25,152,4
25,191,6
25,195,13
26,10,10
26,44,13
26,118,0
26,189,4
26,191,2
26,193,8
26,200,6
27,37,0
27,112,3
27,119,13
27,123,9
27,195,5
27,197,11
27,205,7
28,38,8
28,40,3
28,187,7
28,190,12
28,193,1
28,194,10
28,196,5
29,85,13
29,92,2
29,101,10
29,104,6
29,159,4
29,183,0
29,194,8
30,23,3
30,46,1
30,117,7
30,130,5
30,140,12
30,176,11
30,197,9
31,66,12
31,70,9
31,148,10
31,196,7
31,198,1
31,199,5
31,207,3
32,109,13
32,110,5
32,111,9
32,158,7
32,159,2
32,162,11
32,165,0
33,11,0
33,12,4
33,14,7
33,37,13
33,115,9
33,195,2
33,200,11
34,43,10
34,53,3
34,91,5
34,93,1
34,190,8
